game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
745958,2024-07-30,1,5,6,158,Milwaukee Brewers,144,Atlanta Braves,27012,27009,Jarred Kelenic,672284,kelenja01,Austin Riley,663586,rileyau01,Marcell Ozuna,542303,ozunama01,Matt Olson,621566,olsonma02,Sean Murphy,669221,murphse01,Eddie Rosario,592696,rosared01,Orlando Arcia,606115,arciaor01,Ramón Laureano,657656,laurera01,Nacho Alvarez Jr.,805373,alvarna01,Brice Turang,668930,turanbr02,William Contreras,661388,contrwi02,Jake Bauers,641343,bauerja01,Willy Adames,642715,adamewi01,Jackson Chourio,694192,chourja01,Sal Frelick,686217,frelisa01,Rhys Hoskins,656555,hoskirh01,Garrett Mitchell,669003,mitchga01,Joey Ortiz,687401,ortizjo06,Joe Ross,605452,rossjo01,Bryce Elder,693821,elderbr01,Aaron Civale,650644,civalaa01,Jared Koenig,657649,koenija01,Nick Mears,683232,mearsni01,Hoby Milner,571948,milneho01,Tobias Myers,668964,myersto01,Joel Payamps,606303,payamjo01,Elvis Peguero,665625,pegueel01,Freddy Peralta,642547,peralfr01,Colin Rea,607067,reaco01,Devin Williams,642207,willide03,Bryse Wilson,669060,wilsobr02,Tyler Jay,664079,jayty01,Aaron Bummer,607481,bummeaa01,Jesse Chavez,445926,chaveje01,Grant Holmes,656550,holmegr01,Pierce Johnson,572955,johnspi01,Dylan Lee,669276,leedy01,Reynaldo López,625643,lopezre01,Charlie Morton,450203,mortoch02,Chris Sale,519242,salech01,Spencer Schwellenbach,680885,schwesp01,A.J. Minter,621345,minteaj01,Joe Jiménez,641729,jimenjo02,Raisel Iglesias,628452,iglesra01,Bryse Wilson,669060,wilsobr02,Tyler Jay,664079,jayty01,A.J. Minter,621345,minteaj01,Joe Jiménez,641729,jimenjo02,Raisel Iglesias,628452,iglesra01,8.5
